user_id,assembly,batchfile,c,c#,c++,clojure,coffeescript,css,elixir,emacs lisp,go,haskell,html,java,javascript,jupyter notebook,kotlin,lua,matlab,objective-c,objective-c++,ocaml,perl,php,powershell,purebasic,python,rascal,ruby,rust,scala,shell,swift,tex,typescript,vim script,vue
akstrfn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
aksyonov,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03345724907063197,0.0,0.0,0.0,0.0,0.01486988847583643,0.0,0.17843866171003717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09293680297397769,0.0,0.0,0.0,0.0,0.026022304832713755,0.0,0.0,0.08550185873605948,0.0,0.0
akuckartz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04216867469879518,0.03413654618473896,0.024096385542168676,0.0,0.0,0.04417670682730924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23694779116465864,0.0,0.030120481927710843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
akullpp,0.0026791694574681848,0.0,0.0,0.0,0.007367716008037508,0.0,0.0,0.0,0.0,0.0,0.01808439383791025,0.0,0.010046885465505693,0.09377093101138648,0.12592096450100468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006697923643670462,0.0,0.0,0.0,0.0,0.0,0.0,0.01406563965170797,0.0,0.0,0.0
Akurganow,0.0,0.0,0.0,0.0,0.0,0.0,0.04504504504504504,0.05405405405405406,0.0,0.0,0.0,0.0,0.036036036036036036,0.0,0.11711711711711711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08108108108108109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
al3x,0.0,0.0,0.0,0.0,0.0,0.03116883116883117,0.03116883116883117,0.030303030303030304,0.0,0.032034632034632034,0.012121212121212121,0.0,0.025108225108225107,0.0025974025974025974,0.070995670995671,0.0,0.0,0.0,0.0,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.025974025974025976,0.0,0.05714285714285714,0.0,0.08658008658008658,0.01904761904761905,0.0,0.0,0.0,0.0,0.0
alaatm,0.0,0.0,0.011428571428571429,0.21142857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017142857142857144,0.02857142857142857,0.0,0.0,0.0,0.0,0.011428571428571429,0.0,0.0,0.0,0.0,0.03142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alabarga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06521739130434782,0.0,0.11739130434782609,0.030434782608695653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014130434782608696,0.0,0.0,0.22065217391304348,0.0,0.0010869565217391304,0.0,0.0,0.02717391304347826,0.0,0.011956521739130435,0.0,0.0,0.0
alaeri,0.0,0.0,0.006797583081570997,0.0,0.04305135951661632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011329305135951661,0.1593655589123867,0.06570996978851963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030211480362537766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alagappanr,0.0,0.0,0.0,0.0,0.0,0.0,0.0008665511265164644,0.03552859618717504,0.0,0.0,0.0,0.0,0.0,0.0389948006932409,0.0831889081455806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15251299826689774,0.0,0.0,0.0,0.0,0.012131715771230503,0.0,0.0,0.0,0.0,0.0
Alaindeck,0.0,0.0,0.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alainmeier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012987012987012988,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.275974025974026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alakra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036968576709796672,0.41589648798521256,0.0,0.0,0.0,0.0,0.011090573012939002,0.005545286506469501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06839186691312385,0.0,0.0,0.04621072088724584,0.0,0.0,0.0,0.0,0.0
alambike,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02861230329041488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10157367668097282,0.06437768240343347,0.0,0.0,0.02861230329041488,0.0,0.11587982832618025,0.0,0.0,0.015736766809728183,0.0,0.0,0.0,0.027181688125894134,0.0
AlanCheen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017410228509249184,0.26985854189336234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014145810663764961,0.0,0.0,0.0,0.0,0.0
alandickinson,0.0,0.0,0.0,0.0,0.0,0.0,0.10810810810810811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2972972972972973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alanhogan,0.0,0.0,0.0,0.0,0.0,0.0,0.08252853380158033,0.012291483757682178,0.0,0.0,0.0,0.0,0.0228270412642669,0.0,0.24319578577699735,0.0,0.0,0.0,0.0,0.007901668129938543,0.0,0.0,0.0,0.009657594381035996,0.0,0.0,0.0,0.0,0.033362598770851626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alanwflood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.11333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.12666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alanz,0.02338269680436477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007014809041309431,0.0,0.4045206547155105,0.0,0.0,0.001558846453624318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02260327357755261,0.0,0.0,0.00857365549493375,0.0,0.010132501948558068,0.0,0.0,0.0,0.0,0.026500389711613406,0.0,0.0,0.0
alattis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.20363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.01090909090909091,0.0,0.0,0.0,0.0,0.0,0.12363636363636364,0.0,0.0,0.0,0.0
alavrik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10267857142857142,0.0,0.0,0.0,0.0,0.09821428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
albertgh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0529595015576324,0.0,0.0,0.0,0.0,0.3894080996884735,0.0,0.0,0.0,0.0,0.0,0.0,0.01557632398753894,0.0,0.0,0.0,0.0,0.0,0.037383177570093455,0.0,0.0,0.0,0.0
albertinopadin,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0380952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45714285714285713,0.0,0.0,0.0,0.0
AlbertoFuente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046341463414634146,0.0,0.2780487804878049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.0
albertogallego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07017543859649122,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03508771929824561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
albertogcatalan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0181190681622088,0.0,0.0,0.0,0.0,0.06471095772217429,0.012942191544434857,0.12597066436583262,0.0,0.0,0.0,0.0,0.005176876617773943,0.0,0.0,0.0,0.04831751509922347,0.0,0.0,0.031061259706643658,0.0,0.0,0.0,0.0,0.0,0.0,0.024158757549611734,0.0,0.0,0.0
alberts,0.0,0.0,0.010358565737051793,0.0,0.012749003984063745,0.0,0.0,0.0,0.0,0.0,0.16812749003984065,0.0,0.02151394422310757,0.055776892430278883,0.00796812749003984,0.0,0.0,0.018326693227091632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06055776892430279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
albertschulz,0.0,0.0,0.04493526275704494,0.0,0.0,0.0,0.0015232292460015233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15613099771515612,0.0,0.0,0.0,0.0,0.0,0.0,0.011424219345011425,0.0,0.06397562833206398,0.0,0.0,0.00456968773800457,0.013709063214013708,0.0,0.0,0.0,0.0
albertsj1,0.0,0.0,0.0,0.0,0.0,0.0,0.009345794392523364,0.017653167185877467,0.0,0.0,0.02284527518172378,0.0,0.029075804776739357,0.03115264797507788,0.03842159916926272,0.0,0.0,0.013499480789200415,0.0,0.0,0.0,0.0,0.020768431983385256,0.0,0.0,0.0,0.0,0.0,0.2087227414330218,0.0,0.0,0.06749740394600208,0.0,0.0,0.0,0.0,0.0
albinoloverats,0.0,0.0,0.14678899082568808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045871559633027525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
albsala,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04570383912248629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263254113345521,0.0,0.0,0.0,0.0
albyr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08007448789571694,0.0,0.0,0.0,0.0,0.05772811918063315,0.0,0.074487895716946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024208566108007448,0.0,0.0,0.027932960893854747,0.0,0.0,0.0,0.0,0.0,0.0,0.03910614525139665,0.0,0.0,0.0
Alchemy-Meister,0.0,0.0,0.0,0.0,0.06220095693779904,0.0,0.0,0.019138755980861243,0.0,0.0,0.0,0.0,0.023923444976076555,0.15311004784688995,0.014354066985645933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18660287081339713,0.0,0.0,0.0,0.0,0.0,0.0,0.0430622009569378,0.0,0.0,0.0
alco,0.0,0.0,0.0011001100110011,0.0,0.0,0.0022002200220022,0.0,0.011001100110011002,0.4081408140814081,0.0,0.005500550055005501,0.0,0.027502750275027504,0.0,0.0539053905390539,0.0,0.0,0.0,0.0,0.0187018701870187,0.0,0.0,0.0,0.0,0.0,0.0,0.028602860286028604,0.0,0.0,0.0,0.0,0.0517051705170517,0.0,0.0,0.0,0.0,0.0
alcoralcor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0
aldefy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013531799729364006,0.09336941813261164,0.018267929634641408,0.0,0.12719891745602166,0.0,0.0,0.0033829499323410014,0.0,0.0,0.0,0.0,0.0,0.0,0.12110960757780785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alderete,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aldoborrero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02736098852603707,0.0,0.0,0.0,0.0,0.0,0.14474845542806708,0.04766107678729038,0.0,0.09179170344218888,0.0,0.0,0.0,0.0,0.0,0.0,0.00176522506619594,0.0,0.0,0.0,0.0,0.037069726390114736,0.0,0.0,0.01412180052956752,0.0,0.0,0.0,0.0,0.0
aldomatic,0.0,0.0,0.0,0.0,0.0,0.0,0.0024855012427506215,0.01739850869925435,0.0,0.0,0.012427506213753107,0.0,0.010770505385252692,0.0,0.21458160729080364,0.0,0.0,0.0,0.0,0.024855012427506214,0.0,0.0,0.0,0.00579950289975145,0.0,0.0,0.0,0.0,0.016570008285004142,0.0,0.0,0.0,0.02568351284175642,0.0,0.014913007456503728,0.0,0.0
alecnunn,0.0,0.0,0.05405405405405406,0.04684684684684685,0.014414414414414415,0.0,0.0,0.0,0.0,0.0,0.023423423423423424,0.0,0.02702702702702703,0.0,0.018018018018018018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018018018018018018,0.0,0.06306306306306306,0.0,0.0,0.0,0.0,0.0,0.0,0.03423423423423423,0.0,0.0,0.0
aledbf,0.0,0.0,0.0,0.0,0.0048951048951048955,0.0,0.0034965034965034965,0.0,0.0,0.0,0.17132867132867133,0.0,0.039160839160839164,0.0,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007692307692307693,0.0,0.012587412587412588,0.0,0.0,0.024475524475524476,0.0,0.0,0.0,0.0,0.0
aledista,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11226611226611227,0.0,0.0,0.0,0.008316008316008316,0.02286902286902287,0.0,0.062370062370062374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09563409563409564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alegrm,0.0,0.0,0.0,0.0,0.0,0.04700854700854701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053418803418803416,0.09401709401709402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023504273504273504,0.0,0.0,0.07692307692307693,0.0,0.002136752136752137,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0
alehed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0
aleherse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03139013452914798,0.0,0.07623318385650224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17040358744394618,0.0,0.0,0.0,0.0,0.013452914798206279,0.0,0.0,0.02242152466367713,0.0,0.0,0.0,0.0,0.0
alejandro,0.0,0.0,0.0,0.0,0.0,0.0,0.0081799591002045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5010224948875256,0.0,0.0,0.010224948875255624,0.0,0.0,0.0,0.0,0.0,0.019427402862985686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alejandrodumas,0.0,0.0,0.0,0.0,0.050335570469798654,0.0,0.0,0.0,0.0,0.0,0.016778523489932886,0.0,0.03691275167785235,0.0,0.030201342281879196,0.0,0.0,0.0,0.03355704697986577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13758389261744966,0.0,0.0,0.0,0.02348993288590604,0.0,0.0,0.0,0.0,0.0,0.0
AlejandroJL,0.0,0.0,0.003293084522502744,0.0,0.0,0.0,0.0,0.021953896816684963,0.0,0.0,0.0,0.0,0.007683863885839737,0.0,0.0,0.0,0.0,0.0,0.0,0.06147091108671789,0.0,0.0,0.0,0.0,0.0,0.0,0.009879253567508232,0.0,0.06695938529088913,0.0,0.0,0.054884742041712405,0.03293084522502744,0.0,0.0,0.0,0.0
alejandrolechuga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022406639004149378,0.0,0.0,0.0,0.0,0.024066390041493777,0.0,0.22157676348547717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017427385892116183,0.0,0.0,0.024896265560165973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alejandronanez,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013717421124828532,0.0,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019204389574759947,0.0,0.0,0.0,0.0054869684499314125,0.0,0.047325102880658436,0.0,0.0
alejandrosantana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.05106382978723404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alekmych,0.0,0.0,0.05917159763313609,0.03550295857988166,0.07100591715976332,0.0,0.04142011834319527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1301775147928994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07100591715976332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aleksabl,0.0,0.0,0.03417533432392273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23179791976225855,0.041604754829123326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007429420505200594,0.0,0.0,0.0,0.0,0.01337295690936107,0.0,0.0,0.0,0.0,0.0
aleksandr-vin,0.0,0.0,0.0007905138339920949,0.0,0.0,0.0,0.0,0.0,0.0,0.010276679841897233,0.015810276679841896,0.016600790513833993,0.0,0.03162055335968379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15889328063241107,0.0,0.012648221343873518,0.0,0.04110671936758893,0.0,0.0,0.0,0.0,0.0,0.0
aleksandrshoshiashvili,0.0,0.0,0.0,0.0,0.006613756613756613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04894179894179894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25396825396825395,0.0,0.0,0.0,0.0
alekseykulikov,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.01838235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.20955882352941177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00857843137254902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alephmelo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034071550255536626,0.0,0.0,0.0,0.02328222600795003,0.0,0.016467915956842702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22487223168654175,0.0,0.0,0.0,0.0,0.008517887563884156,0.005110732538330494,0.0,0.0,0.0,0.0
AlessandroMinali,0.0,0.0,0.0,0.0,0.009230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10153846153846154,0.0,0.024615384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012307692307692308,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alessandromorelli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alessioalex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019886363636363636,0.0,0.2990056818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04616477272727273,0.0,0.0
AlessMascherpa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alex-dixon,0.0,0.0,0.0,0.0,0.0,0.17663817663817663,0.004985754985754986,0.005698005698005698,0.0,0.0,0.0,0.0,0.026353276353276354,0.0,0.1794871794871795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007122507122507123,0.0,0.0,0.0,0.0,0.0
alex-ebasta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08974358974358974,0.0,0.0,0.0,0.0,0.0,0.0,0.1794871794871795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05128205128205128,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0
alex,0.0,0.0,0.0032679738562091504,0.0,0.05392156862745098,0.0,0.0,0.004901960784313725,0.0,0.0,0.03676470588235294,0.0,0.0,0.011437908496732025,0.025326797385620915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26715686274509803,0.0,0.012254901960784314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex7Kom,0.0,0.0,0.0,0.0,0.0,0.0,0.0021436227224008574,0.00857449088960343,0.0,0.0,0.0,0.0,0.04823151125401929,0.0,0.4265809217577706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011789924973204717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07288317256162916,0.0,0.0,0.0,0.0,0.0
alexagui,0.0,0.0,0.0,0.043859649122807015,0.0,0.0,0.0,0.038011695906432746,0.0,0.0,0.0,0.0,0.04093567251461988,0.0,0.07309941520467836,0.0,0.0,0.0,0.0,0.049707602339181284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alexanderadam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016266460108443067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26258714175058095,0.0,0.0,0.045701006971340045,0.0,0.0,0.0,0.0,0.0
alexanderatallah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035026269702276708,0.0,0.0,0.0446584938704028,0.0,0.025394045534150613,0.01576182136602452,0.19614711033274956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07443082311733801,0.0,0.0,0.0297723292469352,0.0,0.0,0.017513134851138354,0.0,0.0
alexanderbartels,0.0,0.0,0.004767580452920143,0.0,0.0,0.0,0.0,0.04767580452920143,0.0,0.0,0.03456495828367104,0.0,0.029797377830750895,0.009535160905840286,0.14183551847437426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00834326579261025,0.0,0.0,0.0,0.003575685339690107,0.0,0.023837902264600714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alexanderdean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AlexanderGarmash,0.0,0.0,0.018947368421052633,0.0,0.037894736842105266,0.0,0.002105263157894737,0.0,0.0,0.0,0.0,0.0,0.023157894736842106,0.10105263157894737,0.0863157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010526315789473684,0.0,0.0,0.0,0.0,0.00631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alexanderlz,0.0,0.0,0.011164274322169059,0.0,0.0,0.0,0.019138755980861243,0.004784688995215311,0.0,0.0,0.0,0.0,0.0,0.1339712918660287,0.006379585326953748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17384370015948963,0.0,0.0,0.0,0.019138755980861243,0.049441786283891544,0.0,0.0,0.0,0.0,0.0
AlexanderPavlenko,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017222820236813777,0.0,0.0,0.0,0.023681377825618945,0.0193756727664155,0.07965554359526372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02906350914962325,0.0,0.30032292787944026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexandervn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.2597402597402597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03896103896103896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alexandre-mouton-brady,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035483870967741936,0.0,0.0,0.0,0.0,0.20967741935483872,0.0,0.19032258064516128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0.0,0.0,0.0,0.0,0.00967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054838709677419356
alexandre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032073310423825885,0.0,0.0,0.0286368843069874,0.03665521191294387,0.053837342497136315,0.0,0.004581901489117984,0.0,0.0,0.0,0.0,0.0,0.0,0.03436426116838488,0.0,0.0,0.0,0.0,0.3665521191294387,0.0,0.0,0.0,0.0,0.061855670103092786,0.0,0.0,0.0,0.0,0.0
